id,tenant_domain,market_id,date,source,medium,campaign,sessions,users,conversions,revenue,orbit_clicks,created_at
75b7ec4d-5397-49d6-abf2-6eb7a4d44312,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-05-09,facebook,social,campaign-back-in-the-intra-zone-mark-kashman-and-the-m365-co,0,0,0,0,1,2026-05-10 03:04:24.016244
c7bdcc1f-18a7-4e54-815b-3ca333d94678,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-05-09,instagram,social,campaign-back-in-the-intra-zone-mark-kashman-and-the-m365-co,0,0,0,0,2,2026-05-10 03:04:25.512433
b635c88a-22f6-4d3e-a72c-08ecc24bdcf8,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-05-10,facebook,social,campaign-back-in-the-intra-zone-mark-kashman-and-the-m365-co,0,0,0,0,6,2026-05-11 00:05:01.314705
f2e15403-1fcd-4a8c-803e-ab41e7f88809,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-05-10,instagram,social,campaign-back-in-the-intra-zone-mark-kashman-and-the-m365-co,0,0,0,0,3,2026-05-11 00:05:01.914044
d44abab8-bbbd-4da8-998b-5f95abea0f15,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-05-11,facebook,social,campaign-back-in-the-intra-zone-mark-kashman-and-the-m365-co,0,0,0,0,7,2026-05-12 16:40:11.55445
2cbae11d-ae2b-42d4-b672-86a3e59be03b,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-05-11,instagram,social,campaign-back-in-the-intra-zone-mark-kashman-and-the-m365-co,0,0,0,0,3,2026-05-12 16:40:23.256023
cee63a38-6999-4641-ac12-d784e3555e6b,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-05-12,facebook,social,campaign-back-in-the-intra-zone-mark-kashman-and-the-m365-co,0,0,0,0,12,2026-05-13 03:40:12.653983
c90dbfd2-7228-4d23-a0a8-509e06c7776c,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-05-12,instagram,social,campaign-back-in-the-intra-zone-mark-kashman-and-the-m365-co,0,0,0,0,2,2026-05-13 03:40:15.05456
482442ed-1e06-420c-b4cd-a3038e866b66,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-05-13,instagram,social,campaign-back-in-the-intra-zone-mark-kashman-and-the-m365-co,0,0,0,0,1,2026-05-14 03:06:55.241498
41c38b9b-f1b8-4bab-b8ac-392fa8ebc454,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-05-24,facebook,social,campaign-back-in-the-intra-zone-mark-kashman-and-the-m365-co,0,0,0,0,1,2026-05-25 01:39:30.29907
da759ebb-6957-4890-850e-fc7955274382,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-05-25,facebook,social,ai-q2-2026,0,0,0,0,4,2026-05-26 00:40:10.800994
86cd30b0-072f-437a-8c6a-f95ee2e9feea,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-05-25,linkedin,social,ai-q2-2026,0,0,0,0,1,2026-05-26 00:40:16.101971
9badcbb7-de80-4ff3-a121-ff0db3053a95,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-05-26,facebook,social,ai-q2-2026,0,0,0,0,3,2026-05-27 01:26:08.277231
4a7ce304-43a8-406c-b55a-f8f269af1ee4,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-05-26,linkedin,social,ai-q2-2026,0,0,0,0,1,2026-05-27 01:26:11.476457
1acb0f5f-6360-49c6-ad0e-cc3980e0bac7,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-05-26,twitter,social,ai-q2-2026,0,0,0,0,1,2026-05-27 01:26:13.176972
237cc682-2595-4665-958d-478d9791f613,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-05-27,facebook,social,ai-q2-2026,0,0,0,0,1,2026-05-28 00:26:54.17728
464af241-a25e-4329-9a0a-292a0ba6467e,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-05-27,twitter,social,ai-q2-2026,0,0,0,0,1,2026-05-28 00:26:54.777134
ee13b5ca-d26d-4e33-a6a3-2ff24397c897,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-05-28,facebook,social,ai-q2-2026,0,0,0,0,3,2026-05-29 06:42:25.734842
f46fb8b7-f90b-4def-90b0-d71ba96d9bc6,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-05-28,linkedin,social,ai-q2-2026,0,0,0,0,1,2026-05-29 06:42:27.833343
82c7cf0c-c22f-40ea-8917-aee9f61b2e6a,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-05-28,twitter,social,ai-q2-2026,0,0,0,0,7,2026-05-29 06:42:35.235202
7875e33a-85b6-4a94-badf-9705102aaadd,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-05-29,twitter,social,ai-q2-2026,0,0,0,0,1,2026-05-30 01:50:33.605658
5d306501-7e50-4a49-98a4-bedbb76d57b1,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-05-30,facebook,social,ai-q2-2026,0,0,0,0,3,2026-05-31 01:01:55.27394
9ed8c61f-a748-4bad-8d97-d84d50854dcd,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-05-30,linkedin,social,ai-q2-2026,0,0,0,0,1,2026-05-31 01:01:56.375003
880d7b33-bbb6-4c8b-af16-0090e9f2d46b,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-01,linkedin,social,ai-q2-2026,0,0,0,0,1,2026-06-02 08:56:56.31904
44bb23a8-efef-420b-92cd-825358b875e1,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-02,twitter,social,ai-q2-2026,0,0,0,0,2,2026-06-03 04:59:07.320538
afca5d3d-e375-4544-b4e7-b54f9b83ceb7,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-03,twitter,social,ai-q2-2026,0,0,0,0,1,2026-06-04 01:00:11.819989
6f4e7b53-224a-4ace-8c7b-ba1f63b37c94,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-04,linkedin,social,ai-q2-2026,0,0,0,0,1,2026-06-05 01:45:30.827108
08bb997f-a1c6-4c09-be93-5960b5ead9d7,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-05,facebook,social,ai-q2-2026,0,0,0,0,1,2026-06-06 06:16:10.643924
024819ad-0319-4545-be06-eefa83ced4e9,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-05,twitter,social,ai-q2-2026,0,0,0,0,1,2026-06-06 06:16:11.742462
51bf6256-698e-4bad-a54f-e03d8d7bdeb5,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-06,facebook,social,ai-q2-2026,0,0,0,0,5,2026-06-07 01:17:09.937308
098b62a1-548b-41ba-8c8a-f5a6eccbc3c6,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-07,twitter,social,ai-q2-2026,0,0,0,0,1,2026-06-08 15:04:03.987304
54cd0906-4ccb-480a-8e28-cf504d061667,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-08,facebook,social,ai-q2-2026,0,0,0,0,5,2026-06-09 00:13:55.999953
c79362db-77e2-4597-b05e-1b50b837732a,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-09,facebook,social,ai-q2-2026,0,0,0,0,1,2026-06-10 01:47:01.766146
f560ddd1-19c5-43fa-84df-1ccc810d0c4f,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-06-11,facebook,social,june-2026-beaumont,0,0,0,0,1,2026-06-12 00:02:40.123039
43a9465c-beee-44d7-92ba-1bfa362057b1,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-06-11,instagram,social,june-2026-beaumont,0,0,0,0,1,2026-06-12 00:02:40.159122
20db5ba6-c207-4ed3-aeeb-588450144162,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-11,facebook,social,ai-q2-2026,0,0,0,0,4,2026-06-12 00:02:40.193655
cebb73a6-d414-446c-b13d-f90553c1022c,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-19,linkedin,social,ai-availability-risk-readiness,0,0,0,0,2,2026-06-20 16:28:36.038291
a19601c3-aa00-403b-8984-468e8e173439,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-19,linkedin,social,ai-q2-2026,0,0,0,0,1,2026-06-20 16:28:37.538133
b5e9066c-bdc6-4353-8316-f867b72c8242,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-19,linkedin,social,copilot-cowork-for-pe-portfolio-productivity,0,0,0,0,2,2026-06-20 16:28:41.837483
412bc786-8883-4a33-b0e5-2f60daa88876,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-06-20,instagram,social,june-2026-beaumont,0,0,0,0,3,2026-06-21 14:02:27.71836
5f09d48e-06df-4b6d-bbf3-2d3be0d96b79,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-20,facebook,social,ai-q2-2026,0,0,0,0,3,2026-06-21 14:02:28.018908
e34d4981-36ce-43a6-8b07-e56f53539311,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-17,facebook,social,ai-q2-2026,0,0,0,0,3,2026-06-18 04:25:39.038955
b317c9ac-df2e-4d19-bce2-3c63e636732a,synozur.com,,2026-06-15,(direct),(none),(direct),95,95,0,0,0,2026-06-16 23:00:54.531241
1e94fec1-53ea-4f15-af99-661fda1e5fc8,synozur.com,,2026-06-15,bing,organic,(organic),8,7,0,0,0,2026-06-16 23:00:54.531241
1707bc4a-208d-409f-ae4d-9d558872c28a,synozur.com,,2026-06-15,google,organic,(organic),3,3,0,0,0,2026-06-16 23:00:54.531241
8074dc05-7f59-46dc-b056-fa4bdb46c418,synozur.com,,2026-06-15,chatgpt.com,ai-assistant,(ai-assistant),1,1,0,0,0,2026-06-16 23:00:54.531241
b57db812-1529-46f4-adee-2be651c0c333,synozur.com,,2026-06-15,facebook,social,ai-q2-2026,1,1,0,0,0,2026-06-16 23:00:54.531241
1391323a-e8e4-478a-a10c-970745e5b574,synozur.com,,2026-06-15,linkedin.com,referral,(referral),1,1,0,0,0,2026-06-16 23:00:54.531241
4320c4f4-bde5-4377-98be-546b121974f0,synozur.com,,2026-06-15,oceanhero.today,referral,(referral),1,1,0,0,0,2026-06-16 23:00:54.531241
9889226b-1393-49be-87a4-a66a3973bfbe,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-06-16,facebook,social,june-2026-beaumont,0,0,0,0,4,2026-06-17 01:59:30.739147
f417d2cd-b44c-41df-a8ff-f0915983d961,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-06-16,instagram,social,june-2026-beaumont,0,0,0,0,1,2026-06-17 01:59:33.543372
23bb210e-8a54-4b76-b887-6cfb231be50a,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-16,facebook,social,ai-q2-2026,0,0,0,0,4,2026-06-17 01:59:36.940922
f3b902a3-5102-49a4-81bc-5e20185d71d6,synozur.com,,2026-06-11,hs_email,email,(not set),182,179,0,0,0,2026-06-12 23:10:39.15777
0626ebfa-b9f6-46a5-b0e7-5610d77b8c9d,synozur.com,,2026-06-11,(direct),(none),(direct),42,42,0,0,0,2026-06-12 23:10:39.15777
506124a7-ad7a-4593-8cf7-3eca6c82a008,synozur.com,,2026-06-11,bing,organic,(organic),10,9,0,0,0,2026-06-12 23:10:39.15777
0bab24e8-aae4-4f35-9599-2bb29f9b1198,synozur.com,,2026-06-11,facebook,social,ai-q2-2026,3,3,0,0,0,2026-06-12 23:10:39.15777
24f5f3c6-3eef-4660-b5b4-1cbe4bad9fa3,synozur.com,,2026-06-11,google,organic,(organic),3,3,0,0,0,2026-06-12 23:10:39.15777
fcdb128a-bda3-481c-be00-43ae06623d25,synozur.com,,2026-06-11,chatgpt.com,ai-assistant,(ai-assistant),2,1,0,0,0,2026-06-12 23:10:39.15777
e980d1e0-1bb2-4396-8a4f-45910e8c18bb,synozur.com,,2026-06-11,d00000000hxyjeau.my.salesforce.com,referral,(referral),1,1,0,0,0,2026-06-12 23:10:39.15777
8bd71cdf-4fec-488b-ba6d-d4c459b75ea8,synozur.com,,2026-06-11,linkedin.com,referral,(referral),1,1,0,0,0,2026-06-12 23:10:39.15777
bb893b2a-7c18-4edb-a993-8095460d646e,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-20,linkedin,social,ai-availability-risk-readiness,0,0,0,0,1,2026-06-21 14:02:29.219234
ab111ced-5ead-47f3-bbe1-3c0ad1f0ad61,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-06-13,facebook,social,june-2026-beaumont,0,0,0,0,1,2026-06-14 03:17:14.863937
36b4a51d-c18b-4581-b02d-efe8e4c0763a,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-13,facebook,social,ai-q2-2026,0,0,0,0,1,2026-06-14 03:17:15.165244
8f3f3867-886b-4647-aca2-66f5c14cabc3,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-13,twitter,social,ai-q2-2026,0,0,0,0,1,2026-06-14 03:17:15.665493
f9a6a087-9483-448b-839a-8319ab58963c,synozur.com,,2026-07-02,(direct),(none),(direct),50,48,0,0,0,2026-07-03 23:04:47.085634
13c177fd-79ff-456a-95d8-3232bc79234c,synozur.com,,2026-07-02,google,organic,(organic),13,10,0,0,0,2026-07-03 23:04:47.085634
1901882c-d439-4ffd-bd21-ecd41fd5009d,synozur.com,,2026-07-02,bing,organic,(organic),6,4,0,0,0,2026-07-03 23:04:47.085634
9dc9c07b-a121-4106-9999-55e5266ad8ee,synozur.com,,2026-07-02,login.microsoftonline.com,referral,(referral),4,2,0,0,0,2026-07-03 23:04:47.085634
4fdb803d-e745-4ee5-82f3-c500e6a9c648,synozur.com,,2026-07-02,linkedin.com,referral,(referral),2,2,0,0,0,2026-07-03 23:04:47.085634
b44004da-8168-42db-9dd8-dfd7af79f4c1,synozur.com,,2026-07-02,manage.wix.com,referral,(referral),1,1,0,0,0,2026-07-03 23:04:47.085634
365aea60-6e82-47fc-8508-0283fe3b1143,synozur.com,,2026-06-13,(direct),(none),(direct),9,9,0,0,0,2026-06-14 21:31:01.847702
2d8e82f6-9241-44dd-98e5-5143ea32a1fe,synozur.com,,2026-06-13,google,organic,(organic),2,1,0,0,0,2026-06-14 21:31:01.847702
3c3f4089-f2d9-424b-9475-8b0621ea2280,synozur.com,,2026-06-13,(not set),(none),(not set),1,1,0,0,0,2026-06-14 21:31:01.847702
7dc959cc-b029-4b34-a907-62a3762d5bc7,synozur.com,,2026-06-13,facebook,social,ai-q2-2026,1,1,0,0,0,2026-06-14 21:31:01.847702
47a1e75e-5b64-424a-b42e-58607e1427f9,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-06-14,facebook,social,june-2026-beaumont,0,0,0,0,2,2026-06-15 02:30:55.914702
052a50b2-a260-4d16-908d-4b543e64bc84,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-06-14,instagram,social,june-2026-beaumont,0,0,0,0,1,2026-06-15 02:31:01.51523
c9ddc9d2-5a1b-44c1-8d7f-192e3816d4c9,synozur.com,,2026-06-14,(direct),(none),(direct),51,51,0,0,0,2026-06-15 23:21:25.122101
e61b2c22-9604-46d5-aa43-49f558e53592,synozur.com,,2026-06-14,bing,organic,(organic),4,4,0,0,0,2026-06-15 23:21:25.122101
6579197b-7c8c-4117-9aff-5f5de48feaf7,synozur.com,,2026-06-14,cac-word-edit.officeapps.live.com,referral,(referral),1,1,0,0,0,2026-06-15 23:21:25.122101
56adc9d1-1295-467c-b2f3-38a3ffecdb6d,synozur.com,,2026-06-14,google,organic,(organic),1,1,0,0,0,2026-06-15 23:21:25.122101
b005485c-6aa4-4636-86ae-0880000c4537,synozur.com,,2026-06-14,techcon365.com,referral,(referral),1,1,0,0,0,2026-06-15 23:21:25.122101
a8cd6d8d-920e-46ed-b28d-ff27197ac093,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-15,facebook,social,ai-q2-2026,0,0,0,0,1,2026-06-16 01:21:35.895403
bc15667a-9cce-49ce-9c05-f649049fa61b,synozur.com,,2026-06-16,(direct),(none),(direct),34,33,0,0,0,2026-06-17 21:27:28.095392
1b763679-fe21-4c02-b86c-5fc07f55fd9f,synozur.com,,2026-06-16,bing,organic,(organic),17,12,0,0,0,2026-06-17 21:27:28.095392
4e04475a-39d5-4deb-b3eb-763606322a0e,synozur.com,,2026-06-16,google,organic,(organic),6,6,0,0,0,2026-06-17 21:27:28.095392
4bc9bd12-fe0e-4cdd-a7b9-4a08ecbfedf4,synozur.com,,2026-06-16,facebook,social,ai-q2-2026,3,3,0,0,0,2026-06-17 21:27:28.095392
92e28146-75dc-41db-a345-4a1bb275d142,synozur.com,,2026-06-16,yahoo,organic,(organic),2,1,0,0,0,2026-06-17 21:27:28.095392
84b5991e-62d5-49b7-9e01-93ab980bbcc1,synozur.com,,2026-06-16,duckduckgo,organic,(organic),1,1,0,0,0,2026-06-17 21:27:28.095392
ca715251-4284-4cbf-9e1d-23616fbda377,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-20,linkedin,social,ai-q2-2026,0,0,0,0,1,2026-06-21 14:02:29.61967
a40a7f13-c169-45f2-888f-0ea01b13ef3b,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-20,linkedin,social,copilot-cowork-for-pe-portfolio-productivity,0,0,0,0,3,2026-06-21 14:02:30.118249
60febe18-a652-4a8e-abbf-33c0a216886b,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-30,facebook,social,2026-summer-of-copilot-week-1,0,0,0,0,1,2026-07-01 00:52:26.035477
b3d0fdb2-0b33-4d3a-bc6a-a3842073f4e9,synozur.com,,2026-06-23,(direct),(none),(direct),20,20,0,0,0,2026-06-24 19:35:39.185748
13d410e6-ba78-43ac-8e8f-aab4ea39f786,synozur.com,,2026-06-23,bing,organic,(organic),8,4,0,0,0,2026-06-24 19:35:39.185748
cffbf317-c0e9-4287-a25a-454caa462d6d,synozur.com,,2026-06-23,linkedin.com,referral,(referral),2,2,0,0,0,2026-06-24 19:35:39.185748
b9145583-8cb4-447a-a258-30964e596160,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-21,linkedin,social,ai-availability-risk-readiness,0,0,0,0,1,2026-06-22 01:29:48.363894
27cd282b-8d30-4af1-b55f-c13b25e1b5f8,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-21,linkedin,social,ai-q2-2026,0,0,0,0,1,2026-06-22 01:29:48.38607
b45b5ce8-8496-4219-8616-4c415b834a6f,synozur.com,,2026-06-23,ecosia.org,organic,(organic),1,1,0,0,0,2026-06-24 19:35:39.185748
a00d32cf-a2f8-480a-ad60-522c4174073c,synozur.com,,2026-06-23,google,organic,(organic),1,1,0,0,0,2026-06-24 19:35:39.185748
9062cf9e-cf75-4fef-ad65-2330db0a8305,synozur.com,,2026-06-23,statics.teams.cdn.office.net,referral,(referral),1,1,0,0,0,2026-06-24 19:35:39.185748
7315cb5c-e7f0-4b8c-b0d7-f151c3a595f1,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-24,facebook,social,polaris-055,0,0,0,0,5,2026-06-25 00:35:58.891379
6e001d52-b224-439f-94d7-89f1afef749d,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-24,linkedin,social,ai-availability-risk-readiness,0,0,0,0,1,2026-06-25 00:36:38.189592
962e6823-0621-415f-a72d-25713067e462,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-24,linkedin,social,ai-q2-2026,0,0,0,0,1,2026-06-25 00:37:01.889734
edf9f4af-2b83-453f-a439-222e0aabf14e,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-24,linkedin,social,copilot-cowork-for-pe-portfolio-productivity,0,0,0,0,2,2026-06-25 00:37:28.688559
4e82d937-91d4-4768-97de-ec49f0cfce30,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-26,facebook,social,polaris-055,0,0,0,0,3,2026-06-27 16:13:45.192164
937d4981-11e7-484c-8f3f-41233fd307f9,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-26,linkedin,social,ai-availability-risk-readiness,0,0,0,0,1,2026-06-27 16:13:45.235776
d58855f3-0a73-4ca8-a7f8-a907f7b1e9a3,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-26,linkedin,social,copilot-cowork-for-pe-portfolio-productivity,0,0,0,0,1,2026-06-27 16:13:45.278276
5184d54e-48e5-43b4-aaf1-085fc858d366,synozur.com,,2026-07-06,linkedin.com,referral,(referral),3,3,0,0,0,2026-07-07 23:43:46.029645
09b67581-65bb-4b5f-b0f7-11f0262608cf,synozur.com,,2026-07-06,darsycertification-wu2.azurewebsites.net,referral,(referral),1,1,0,0,0,2026-07-07 23:43:46.029645
feeee8cb-c6ce-4ff9-9807-1d50ea8a0c97,synozur.com,,2026-07-06,linkedin,social,2026-07-gtm-orbit-webinar,1,1,0,0,0,2026-07-07 23:43:46.029645
d110a3f9-760d-406f-853d-75e24b7cc730,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-07-07,facebook,social,2026-07-bellevue-arts-fair,0,0,0,0,1,2026-07-08 03:42:55.228184
4cb15e44-b942-4f8e-826f-b7d8af2f6cdc,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-07-07,instagram,social,2026-07-bellevue-arts-fair,0,0,0,0,1,2026-07-08 03:42:55.528509
89cfbd5c-59a6-4647-9b79-964332c33229,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-27,facebook,social,polaris-055,0,0,0,0,1,2026-06-28 00:09:56.702476
07e0b9ea-19c2-4543-b3ba-85c54cb45033,synozur.com,,2026-06-21,(direct),(none),(direct),43,43,0,0,0,2026-06-22 23:42:13.874703
e10ac6c3-42e7-4bab-8bb7-8cc96cfacc52,synozur.com,,2026-06-21,bing,organic,(organic),4,4,0,0,0,2026-06-22 23:42:13.874703
849f504c-15f0-467b-90a8-17915617fc99,synozur.com,,2026-06-21,(not set),(none),(not set),1,1,0,0,0,2026-06-22 23:42:13.874703
417a1b53-9f46-4b2e-8965-60453521998d,synozur.com,,2026-06-21,linkedin,social,ai-availability-risk-readiness,1,1,0,0,0,2026-06-22 23:42:13.874703
f6a82c0a-d9e3-4442-9438-7e0ed2b39c74,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-27,linkedin,social,ai-availability-risk-readiness,0,0,0,0,2,2026-06-28 00:09:56.743578
1c15902e-7477-4a59-b78d-78804858675b,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-27,linkedin,social,copilot-cowork-for-pe-portfolio-productivity,0,0,0,0,2,2026-06-28 00:09:56.802087
64baecb3-76ba-4686-952a-b9ef6cc8569d,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-27,linkedin,social,polaris-055,0,0,0,0,6,2026-06-28 00:09:56.965947
771939e6-181d-4c47-8cef-b525cd984019,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-07,hubspot-marketing,email,newsletter,0,0,0,0,28,2026-07-08 03:42:55.828379
7d53f65a-d5e4-4f4f-8ee4-a5b11c1bef7e,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-06-22,instagram,social,june-2026-beaumont,0,0,0,0,3,2026-06-23 03:37:17.160799
c06fc00b-0c2d-43c4-a4d5-568533f736be,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-22,linkedin,social,copilot-cowork-for-pe-portfolio-productivity,0,0,0,0,2,2026-06-23 03:37:32.461077
acbbe3e5-43d4-430e-a254-eb5a75540cfd,synozur.com,,2026-06-17,(direct),(none),(direct),34,34,0,0,0,2026-06-18 20:02:35.937522
e594df46-9dad-401f-8b67-49c3144994f2,synozur.com,,2026-06-17,bing,organic,(organic),12,11,0,0,0,2026-06-18 20:02:35.937522
09babe21-12af-4211-aa42-59c119007acb,synozur.com,,2026-06-17,google,organic,(organic),7,5,0,0,0,2026-06-18 20:02:35.937522
9d6e7e43-75a5-4432-a4d8-6813c6570ae1,synozur.com,,2026-06-17,facebook,social,ai-q2-2026,3,3,0,0,0,2026-06-18 20:02:35.937522
3f1ce9c9-662a-4d7c-9430-5aab0687290b,synozur.com,,2026-06-17,teams.public.onecdn.static.microsoft,referral,(referral),2,1,0,0,0,2026-06-18 20:02:35.937522
626280ab-7392-4473-bde5-818e2f9d141c,synozur.com,,2026-06-17,chatgpt.com,ai-assistant,(ai-assistant),1,1,0,0,0,2026-06-18 20:02:35.937522
26040989-a14d-4ff8-8be6-12e83c301802,synozur.com,,2026-06-17,linkedin.com,referral,(referral),1,1,0,0,0,2026-06-18 20:02:35.937522
5bafec7d-ecbc-4df8-8e36-3c832c39dc73,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-06-18,instagram,social,june-2026-beaumont,0,0,0,0,1,2026-06-19 13:59:52.136468
1a5f805d-f636-479b-82d5-e688617c9a86,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-18,facebook,social,ai-q2-2026,0,0,0,0,7,2026-06-19 13:59:57.537503
6a1316c2-bb05-4da8-81ea-d081358fa888,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-18,linkedin,social,ai-q2-2026,0,0,0,0,1,2026-06-19 14:00:01.937485
bcdce9b9-3db7-4d7f-8951-23666e129e5c,synozur.com,,2026-06-30,(direct),(none),(direct),30,30,0,0,0,2026-07-01 23:57:21.819233
dfc8af05-7b96-4eb9-8044-1033e4efaac2,synozur.com,,2026-06-30,bing,organic,(organic),7,7,0,0,0,2026-07-01 23:57:21.819233
d4c03a1b-182b-42cf-baac-0609c9268443,synozur.com,,2026-06-30,linkedin.com,referral,(referral),5,5,0,0,0,2026-07-01 23:57:21.819233
