id,campaign_id,asset_id,override_title,override_content,sort_order,added_at
633f1ba6-c28b-4805-96b5-240014e04f06,61e5cf9f-7bde-4fd0-9922-48787c82e9e4,2f348856-e9b7-4b85-8962-06efb5f5ee4b,,,6,2026-06-01 20:47:23.390368
fb680c5d-db49-4a2a-8ecb-a8999d218046,61e5cf9f-7bde-4fd0-9922-48787c82e9e4,fe440867-d8bc-4a29-aa35-adfaac7860ff,,,7,2026-06-01 20:47:23.390368
2e04896d-73c6-4849-95ee-6781ddaef9e3,61e5cf9f-7bde-4fd0-9922-48787c82e9e4,3b79716e-f7de-4100-9eb1-d3c905d61804,,,8,2026-06-01 20:47:23.390368
3cf59bcc-4374-4d3b-8f48-1ee67a410618,61e5cf9f-7bde-4fd0-9922-48787c82e9e4,33e15520-b296-43d6-a397-418b94ed7b35,,,9,2026-06-01 20:47:23.390368
973f5710-cb44-40ef-b000-2c8024f260b9,61e5cf9f-7bde-4fd0-9922-48787c82e9e4,9d725783-74d6-4eb0-873a-eb5b7e0a66e1,,,10,2026-06-01 20:47:23.390368
2926dc5c-9c86-4e75-916b-fe40afa8a6b6,bda6e1ef-e471-45fa-9672-28bf495a6ff1,33f472fd-5218-43fd-b48c-36e1d3694bc7,,,0,2026-06-10 12:14:25.957436
5ff4c2b0-996c-48de-9f33-3edfb95caa53,60d4946d-0011-4df5-86d4-878f9c1ba188,88203799-55f5-443b-bd99-15df480927e5,,,0,2026-06-11 02:03:02.531877
d727a96b-9b69-4693-abca-27e2c0afa08d,60d4946d-0011-4df5-86d4-878f9c1ba188,fe0dc4cb-2a7f-4270-b1f8-c1aabb7d4b69,,,1,2026-06-11 02:03:02.531877
f93b61e6-90de-4f3d-8b75-4992825375fa,60d4946d-0011-4df5-86d4-878f9c1ba188,4d920cc9-39e0-4a08-bca2-6521f2178645,,,2,2026-06-11 02:03:02.531877
bfcf804e-20e8-41aa-a9e3-4c76450ef98b,088ba691-0396-4682-bb9d-3911eb05c986,40904388-c5fb-4d00-8294-260e4c5f5738,,,0,2026-06-12 21:02:51.377832
7b5c3570-71c4-41fa-b53f-7bffc9e697a1,146d6bba-986e-4ede-b3fa-7609c2e30fb3,40904388-c5fb-4d00-8294-260e4c5f5738,,,0,2026-06-12 23:19:56.27081
7f56eecd-8a4b-4789-bb06-7c5e867a37f0,d996628b-bc16-45a7-800b-56caa21c6a57,0aff971a-70c3-4e16-925b-dd527f02b630,,,0,2026-06-20 15:59:43.419411
9fa83760-90a9-4a04-a5e8-cb7efb0052d2,d996628b-bc16-45a7-800b-56caa21c6a57,24daaaa0-46e9-4d4b-8a2b-21fd29693dbd,,,0,2026-06-22 23:53:32.978338
44067dfc-d424-4071-98e1-b41735cff882,3b0186c0-e49a-449e-9dab-30e223fa36c3,42d9f132-2662-4b32-bbf7-5cab896b66d4,,,0,2026-06-24 14:53:13.938411
